term,label,definition
http://purl.obolibrary.org/obo/WBPhenotype_0000170,precocious alae,"Formation of alae occurs earlier in development compared to control animals; In C. elegans, adult lateral alae are typically generated during the late L4 stage."
http://purl.obolibrary.org/obo/WBPhenotype_0001074,vulval muscle unresponsive to serotonin,The vulval muscle does not respond to serotonin in the same manner as control animals. This phenotype is often assayed by imaging of calcium transients in response to serotonin.
http://purl.obolibrary.org/obo/WBPhenotype_0004026,nose touch variant,"Variations in the ability of an animal to respond with characteristic backward movement after a nose-on collision with an object compared to control. In C. elegans, this phenotype is usually assayed via stroking with a hair or similar fiber on the anterior most tip of the animal."
http://purl.obolibrary.org/obo/WBPhenotype_0002390,variable cell division timing,Animals exhibit larger variations in cell division timing events than in controls.
http://purl.obolibrary.org/obo/WBPhenotype_0000703,epithelial morphology variant,"Variations in the form, composition or structure of the layer of cells that cover the external surface of an organism and form the inner lining between the tissues and organs of that organism and the external environment compared to control. In C. elegans epithelial cells include epithelium of the alimentary tract, intestinal cells, hypodermis, interfacial cells and somatic gonad cells (Wormatlas)."
http://purl.obolibrary.org/obo/WBPhenotype_0001607,paralysis response to ethanol hypersensitive,Animals become paralyzed in response to ethanol at a lower concentration or a shorter exposure compared to control animals.
http://purl.obolibrary.org/obo/WBPhenotype_0000513,obsolete touch response abnormal,OBSOLETE.
http://purl.obolibrary.org/obo/WBPhenotype_0001417,organism desiccation response variant,"Any variation in the state or activity of an organism in response to extreme dryness or drought-like conditions, compared to control ."
http://purl.obolibrary.org/obo/WBPhenotype_0000323,head swollen,The most anterior portion of the animal appears bloated or distended.
http://purl.obolibrary.org/obo/WBPhenotype_0001227,commissure absent,"Animals are missing any one of its commissures, an axon tract that connects one body part to another."
http://purl.obolibrary.org/obo/WBPhenotype_0000133,expression lipogenic enzyme reduced,The levels of an enzyme involved in the manufacture of lipids are decreased compared to control animals.
http://purl.obolibrary.org/obo/WBPhenotype_0001037,sterile progeny,Any variation that compromises the reproductive ability of the progeny of an animal.
http://purl.obolibrary.org/obo/WBPhenotype_0001969,germ cell compartment morphology variant,Any variation in the form or composition of the compartments in the germline of females/hermaphrodites compared to control animals. In C. elegans these compartments contain a nucleus and are connected to a common cytoplasm (rachis).  These compartments eventually undergo cellularization and become oocytes.
http://purl.obolibrary.org/obo/WBPhenotype_0000875,S phase checkpoint variant,"Mitotic cells exhibit variations during the passage through a cell cycle control point late in the S phase of the mitotic cell cycle, which ensures DNA replication is complete, compared to control cells."
http://purl.obolibrary.org/obo/WBPhenotype_0008003,odorant imprinting variant,"Any variation in a learned olfactory response whereby exposure of animals to odorants during specific developmental times or physiological states results in a lasting memory compared to control. In control animals, this imprinting determines the animal's behavior upon encountering the same odorant at a later time."
http://purl.obolibrary.org/obo/WBPhenotype_0001779,miRNA expression variant,"Variations in the biogenesis or stability of the microRNA class of molecules compared to control. In C. elegans these molecules are endogenous single-stranded regulatory molecules, 19-25 nucleotides long, with the potential to arise from hairpin, foldback, structures from their primary transcripts."
http://purl.obolibrary.org/obo/WBPhenotype_0000685,larval growth slow,Any variation that causes a reduction in growth rate during larval stages compared to control.
http://purl.obolibrary.org/obo/WBPhenotype_0001589,microtubule nucleation variant,Any variation that alters the characteristic de novo formation of a microtubule compared to control.
http://purl.obolibrary.org/obo/WBPhenotype_0000495,ray ectopic,"Animals have finger-like sensory sensilla (rays) that are present in places they are normally not found, when compared to the location in control animals."
http://purl.obolibrary.org/obo/WBPhenotype_0001399,cell membrane morphology variant,"Any variation in the structure, form or composition of the semipermeable lipid bilayer that creates a boundary between the interior and exterior environment for cells, cellular organelles and tissues, within an organism compared to control."
http://purl.obolibrary.org/obo/WBPhenotype_0002353,tRNA expression decreased,Animals exhibit reduced levels of transfer RNA compared to control.
http://purl.obolibrary.org/obo/WBPhenotype_0002163,oxygen consumption decreased,Animals exhibit a decreased rate of oxygen utilization compared to control animals.
http://purl.obolibrary.org/obo/WBPhenotype_0004021,obsolete exaggerated body bends,OBSOLETE.
http://purl.obolibrary.org/obo/WBPhenotype_0000838,male gonadal lineage variant,The descendants of a gonadal precursor cell exhibit altered developmental programs in the male compared to their counterparts in control animals.
http://purl.obolibrary.org/obo/WBPhenotype_0000648,male mating variant,Any variation in the specific actions or reactions of the male that are associated with reproduction compared to control.
http://purl.obolibrary.org/obo/WBPhenotype_0000458,starvation resistant,"Animals show enhanced tolerance to deprivation of nourishment, compared to control."
http://purl.obolibrary.org/obo/WBPhenotype_0001602,methiothepin resistant,"Animals fail to respond to the concentration of methiothepin that elicits a response in control animals. Alternatively, animals require increased concentration or longer exposure to this compound to elicit the response compared to control animals."
http://purl.obolibrary.org/obo/WBPhenotype_0002506,pathogen infection clearance rate increased,Infected animals exhibit an increased rate of clearance of pathogen infection compared to controls.
