immunoglobulin_complex	entity
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0071704
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0071705
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0071824
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0071826
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0071840
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0071897
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0071930
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0071931
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0071944
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0071981
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0072384
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0072394
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0072395
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0072400
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0072401
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0072409
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0072411
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0072412
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0072413
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0072415
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0072416
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0072422
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0072425
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0072428
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0072431
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0072434
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0072448
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0072450
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0072463
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0072465
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0072469
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0072471
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0072475
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0072477
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0072478
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0072480
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0072484
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0072486
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0072595
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0072656
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0072662
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0072664
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0072665
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0072667
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0072691
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0080090
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0080134
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0080135
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0080154
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0080171
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0090063
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0090066
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0090068
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0090087
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0090138
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0090139
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0090148
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0090169
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0090172
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0090174
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0090224
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0090231
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0090232
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0090233
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0090266
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0090267
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0090282
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0090296
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0090297
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0090298
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0090304
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0090306
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0090307
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0090316
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0090317
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0090325
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0090326
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0090327
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0090329
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0090419
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0090429
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0090527
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0090592
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0097014
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0097060
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0097159
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0097164
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0097190
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0097193
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0097194
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0097435
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0097458
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0097479
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0097480
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0097485
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0097659
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0097708
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0098590
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0098609
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0098631
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0098632
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0098657
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0098687
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0098693
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0098762
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0098763
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0098764
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0098771
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0098772
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0098793
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0098797
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0098798
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0098813
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0098840
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0098900
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0098916
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0098930
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0099003
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0099024
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0099098
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0099111
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0099118
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0099143
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0099171
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0099177
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0099500
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0099503
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0099504
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0099513
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0099514
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0099517
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0099518
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0099522
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0099523
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0099531
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0099536
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0099537
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0099547
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0099550
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0099568
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0099569
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0099575
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0099577
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0099643
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0100004
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0100017
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0100020
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0100023
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0100051
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0100052
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0100069
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0106030
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0110028
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0110029
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0110053
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0120025
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0120031
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0120032
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0120033
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0120034
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0120035
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0120036
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0120038
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0120039
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0120111
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0140013
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0140014
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0140029
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0140053
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0140096
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0140236
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0140237
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0140238
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0140241
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0140243
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0140244
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_0140253
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1900006
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1900063
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1900064
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1900073
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1900074
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1900075
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1900087
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1900101
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1900102
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1900103
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1900115
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1900116
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1900117
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1900118
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1900119
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1900120
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1900121
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1900122
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1900180
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1900181
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1900182
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1900242
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1900243
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1900244
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1900247
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1900248
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1900249
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1900368
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1900369
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1900370
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1900387
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1900392
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1900477
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1900619
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1900621
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1900622
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1901045
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1901046
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1901074
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1901075
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1901076
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1901160
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1901161
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1901162
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1901190
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1901191
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1901192
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1901214
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_1901215
