?cls	?def	?xrefs
<http://purl.obolibrary.org/obo/GO_0000086>	"The mitotic cell cycle transition by which a cell in G2 commits to M phase. The process begins when the kinase activity of M cyclin/CDK complex reaches a threshold high enough for the cell cycle to proceed. This is accomplished by activating a positive feedback loop that results in the accumulation of unphosphorylated and active M cyclin/CDK complex."	
<http://purl.obolibrary.org/obo/CHEBI_58942>	"An amino-acid residue protonated on nitrogen."	
<http://purl.obolibrary.org/obo/WBbt_0005451>	"type of cells that make up muscle layers in the pharynx."	
<http://purl.obolibrary.org/obo/CHEBI_15854>	"A cinchona alkaloid that is cinchonidine in which the hydrogen at the 6-position of the quinoline ring is substituted by methoxy."	"Drug_Central:4523 PMID:15027870 PMID:11549443 PMID:11844668 PMID:16524728 PMID:16933872 Wikipedia:Quinine PMID:10821711 PMID:17570664 KNApSAcK:C00002193 PMID:11212126 KEGG:C06526 PMID:7009867 PMID:17482816 PMID:12217353 PMID:12477351 PMID:10891117 PMID:14761192 PMID:12502361 PMID:15026051 PMID:17506538 PMID:11728183 PMID:8182707 PMID:12798326 Beilstein:91867 CAS:130-95-0 DrugBank:DB00468 PMID:2579237 PMID:18348514 KEGG:D08460 PMID:12873511 PMID:2657065 PMID:18788725 PMID:15225721 PMID:12127529 PMID:12213073 PMID:10937718 PMID:17850126 PMID:11855978 PMID:15857133"
<http://purl.obolibrary.org/obo/GO_0042420>	"The chemical reactions and pathways resulting in the breakdown of dopamine, a catecholamine neurotransmitter and a metabolic precursor of noradrenaline and adrenaline."	
<http://purl.obolibrary.org/obo/IAO_0000225>	"The reason for which a term has been deprecated. The allowed values come from an enumerated list of predefined terms. See the specification of these instances for more detailed definitions of each enumerated value."@en	
<http://purl.obolibrary.org/obo/WBPhenotype_0000280>	"The small linear ridges running along the lateral lines of the cuticle, lengthwise along the body, contain gaps as opposed to a continuous arrangement (Wormatlas)."	
<http://purl.obolibrary.org/obo/WBPhenotype_0000359>	"Animals exhibit variations in the response to the addition of tunicamycin compared to that observed in control animals. Tunicamycin induces the unfolded protein response."	
<http://purl.obolibrary.org/obo/WBPhenotype_0002056>	"Any variation in the specific actions or reactions of an organism causing an alteration in the ingestion of food compared to control animals.  In C. elegans the main food source is bacteria and alterations in eating behavior usually lead to malnutrition."	
<http://purl.obolibrary.org/obo/WBPhenotype_0000326>	"Animals fail to respond to the concentration of arecoline that elicits a response in control animals. Alternatively, animals require increased concentration or longer exposure to this compound to elicit the response compared to control animals."	
<http://purl.obolibrary.org/obo/WBPhenotype_0002521>	"One or more cells exhibit an increase in number of gap junction plaques, sets of associated gap junctions, compared to controls."	
<http://purl.obolibrary.org/obo/GO_0040038>	"The cell cycle process in which two small cells are generated, as byproducts destined to degenerate, as a result of the first and second meiotic divisions of a primary oocyte during its development to a mature ovum. One polar body is formed in the first division of meiosis and the other in the second division; at each division, the cytoplasm divides unequally, so that the polar body is of much smaller size than the developing oocyte. At the second division in which a polar body is formed, the polar body and the developing oocyte each contain a haploid set of chromosomes."	
<http://purl.obolibrary.org/obo/CHEBI_25195>		"CAS:7439-97-6 WebElements:Hg"
<http://purl.obolibrary.org/obo/GO_0051222>	"Any process that activates or increases the frequency, rate or extent of the directed movement of a protein into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."	
<http://purl.obolibrary.org/obo/GO_0005930>	"The bundle of microtubules and associated proteins that forms the core of cilia (also called flagella) in eukaryotic cells and is responsible for their movements."	"Wikipedia:Axoneme"
<http://purl.obolibrary.org/obo/CL_1000272>	"Any secretory cell that is part of some lung."	
<http://purl.obolibrary.org/obo/CHEBI_76946>	"Any eukaryotic metabolite produced during a metabolic reaction in fungi, the kingdom that includes microorganisms such as the yeasts and moulds."	
<http://purl.obolibrary.org/obo/WBPhenotype_0000195>	"Variations in the migration pattern of distal tip cells compared to control animals. In C. elegans, DTCs located on the anterior and posterior ends of the gonad primordium typically migrate in a symmetrical U-shaped pattern."	
<http://purl.obolibrary.org/obo/WBPhenotype_0002018>	"Seam cells fuse to form a continuous syncytium along the body wall at a later stage of development compared to control."	
<http://purl.obolibrary.org/obo/WBPhenotype_0000239>	"The descendants of a vulval precursor cell exhibit altered developmental programs compared to their counterparts in control animals. In C. elegans, the VPCs are P3.p-P8.p."	
<http://purl.obolibrary.org/obo/CHEBI_26393>		
<http://purl.obolibrary.org/obo/GO_0036477>	"The region of a neuron that includes the cell body (cell soma) and dendrite(s), but excludes the axon."	
<http://purl.obolibrary.org/obo/WBPhenotype_0002160>	"The intracellular complex of proteins that participates in bidirectional transport of molecules (cargo) along axonemal microtubules is not made up of or does not maintain the proper number or ratio of components as found in control animals."	
<http://purl.obolibrary.org/obo/CHEBI_25900>		
<http://purl.obolibrary.org/obo/WBPhenotype_0000747>	"Any defects in the muscle contractions that control feeding. Contractions are necessary for bacterial uptake from the surrounding environment."	
<http://purl.obolibrary.org/obo/CHEBI_24836>		
<http://purl.obolibrary.org/obo/WBPhenotype_0002606>	"Animals exhibit reduced necrotic cell death, compared to controls."	
<http://purl.obolibrary.org/obo/PATO_0001549>	"A sensitivity toward an external stimulus which is higher than normal/average."	
<http://purl.obolibrary.org/obo/WBPhenotype_0002513>	"Any variation in the directed movement of a worm in response to a specific temperature gradient compared to control."	
<http://purl.obolibrary.org/obo/WBPhenotype_0001818>	"Activity of the neuron varies from that observed for control animals or neurons. In C. elegans neuron activity is often assayed by observing calcium spikes."	
<http://purl.obolibrary.org/obo/WBbt_0005746>	"intergrated group of organs, performing one or more unified functions."	"ISBN:0-14-051288-8"
<http://purl.obolibrary.org/obo/GO_0006066>	"The chemical reactions and pathways involving alcohols, any of a class of compounds containing one or more hydroxyl groups attached to a saturated carbon atom."	
<http://purl.obolibrary.org/obo/PATO_0000642>	"A structural quality inhering in a bearer by virtue of the bearer's being merged with another entity."	
<http://purl.obolibrary.org/obo/CHEBI_33958>		
<http://purl.obolibrary.org/obo/GO_0070013>	"An organelle lumen that is part of an intracellular organelle."	
<http://purl.obolibrary.org/obo/WBPhenotype_0000671>	"Animals fail to respond to the concentration of copper that elicits a response in control animals. Alternatively, animals require increased concentration or longer exposure to copper to elicit the response compared to control animals."	
<http://purl.obolibrary.org/obo/GO_0015031>	"The directed movement of proteins into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."	
<http://purl.obolibrary.org/obo/CHEBI_26398>		
<http://purl.obolibrary.org/obo/GO_0042810>	"The chemical reactions and pathways involving pheromones, a substance that is secreted and released by an organism and detected by a second organism of the same or a closely related species, in which it causes a specific reaction, such as a definite behavioral reaction or a developmental process."	
<http://purl.obolibrary.org/obo/WBPhenotype_0002636>	"One or more cells of the animal exhibit chromatin that has become detached from the nuclear periphery, unlike controls."	
<http://purl.obolibrary.org/obo/WBls_0000024>	"The first stage larva. At 25 Centigrade, it ranges 14-25.5 hours after fertilization, 0-11.5 hours after hatch."	
<http://purl.obolibrary.org/obo/WBPhenotype_0000958>	"Any variation in the progression of the ganglion which lies at the posterior limit of the ventral nerve cord in the tail over time from its initial formation to its mature form compared to control (Wormatlas)."	
<http://purl.obolibrary.org/obo/GO_0050772>	"Any process that activates or increases the frequency, rate or extent of axonogenesis."	
<http://purl.obolibrary.org/obo/GO_0006139>	"Any cellular metabolic process involving nucleobases, nucleosides, nucleotides and nucleic acids."	
<http://purl.obolibrary.org/obo/GO_0030030>	"A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a prolongation or process extending from a cell, e.g. a flagellum or axon."	
<http://purl.obolibrary.org/obo/GO_0090233>	"Any process that decreases the rate, frequency, or extent of the spindle checkpoint, a cell cycle checkpoint that delays the metaphase/anaphase transition until the spindle is correctly assembled and oriented, and chromosomes are attached to the spindle."	
<http://purl.obolibrary.org/obo/CHEBI_27594>		"WebElements:C KEGG:C06265 CAS:7440-44-0"
<http://purl.obolibrary.org/obo/CHEBI_29101>	"A monoatomic monocation obtained from sodium."	"Gmelin:15196 KEGG:C01330 PDBeChem:NA CAS:17341-25-2"
<http://purl.obolibrary.org/obo/CHEBI_25698>	"An organooxygen compound with formula ROR, where R is not hydrogen."	
<http://purl.obolibrary.org/obo/WBPhenotype_0002235>	"Animals are unable to grow on media depleted of phosphate."	
<http://purl.obolibrary.org/obo/CHEBI_26292>	"A ketone that is propane carrying at least one oxo substituent."	
<http://purl.obolibrary.org/obo/GO_0046189>	"The chemical reactions and pathways resulting in the formation of a phenol, any compound containing one or more hydroxyl groups directly attached to an aromatic carbon ring."	
<http://purl.obolibrary.org/obo/UBERON_0000483>		
<http://purl.obolibrary.org/obo/WBPhenotype_0002203>	"Corpses resulting from programmed cell death appear different in size or shape from those of corpses in control animals."	
<http://purl.obolibrary.org/obo/WBPhenotype_0001544>	"Variations in the state or activity of a dauer stage organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus, compared to control."	
